癌病-湿热郁毒,龙胆泻肝汤合五味消毒饮,茵陈蒿汤,八正散,犀角地黄汤,血府逐瘀汤,"|","notmastered","0","0"
癌病-瘀毒内阻,血府逐瘀汤,膈下逐瘀汤,桃红四物汤,龙胆泻肝汤,生脉地黄汤,"|","notmastered","0","0"
癌病-气阴两虚,生脉地黄汤,沙参麦冬汤,益胃汤,血府逐瘀汤,十全大补丸,"|","notmastered","0","0"
癌病-气血双亏,十全大补丸,八珍汤,人参养荣汤,生脉地黄汤,归脾汤,"|","notmastered","0","0"
痹证-行痹,防风汤,羌活胜湿汤,乌头汤,薏苡仁汤,独活寄生汤,"|","notmastered","0","0"
痹证-痛痹,乌头汤,当归四逆汤,桂枝芍药知母汤,防风汤,双合汤,"|","notmastered","0","0"
痹证-着痹,薏苡仁汤,防己黄芪汤,除湿汤,防风汤,白虎加桂枝汤,"|","notmastered","0","0"
痹证-风湿热痹,白虎加桂枝汤或宣痹汤,四妙丸,桂枝芍药知母汤,薏苡仁汤,双合汤,"|","notmastered","0","0"
痹证-痰瘀痹阻,双合汤,身痛逐瘀汤,桃红四物汤合二陈汤,白虎加桂枝汤,独活寄生汤,"|","notmastered","0","0"
痹证-肝肾亏虚,独活寄生汤,左归丸,右归丸,双合汤,补中益气汤,"|","notmastered","0","0"
痿证-肺热津伤,清燥救肺汤,麦门冬汤,白虎汤,加味二妙散,虎潜丸,"|","notmastered","0","0"
痿证-湿热浸淫,加味二妙散,三妙丸,四妙丸,清燥救肺汤,参苓白术散,"|","notmastered","0","0"
痿证-脾胃虚弱,参苓白术散合补中益气汤,四君子汤,升阳益胃汤,加味二妙散,虎潜丸,"|","notmastered","0","0"
痿证-肝肾亏损,虎潜丸,地黄饮子,左归丸,参苓白术散,圣愈汤,"|","notmastered","0","0"
痿证-脉络瘀阻,圣愈汤合补阳还五汤,血府逐瘀汤,通窍活血汤,虎潜丸,桃红四物汤,"|","notmastered","0","0"
腰痛-寒湿腰痛,甘姜苓术汤,肾着汤,乌头汤,四妙丸,身痛逐瘀汤,"|","notmastered","0","0"
腰痛-湿热腰痛,四妙丸,二妙散,龙胆泻肝汤,甘姜苓术汤,左归丸,"|","notmastered","0","0"
腰痛-瘀血腰痛,身痛逐瘀汤,复元活血汤,血府逐瘀汤,甘姜苓术汤,右归丸,"|","notmastered","0","0"
腰痛-肾阴虚腰痛,左归丸,六味地黄丸,大补阴丸,右归丸,知柏地黄丸,"|","notmastered","0","0"
腰痛-肾阳虚腰痛,右归丸,金匮肾气丸,左归丸,甘姜苓术汤,独活寄生汤,"|","notmastered","0","0"
痈-火毒凝结,仙方活命饮,五味消毒饮,黄连解毒汤,托里消毒散,普济消毒饮,"|","notmastered","0","0"
痈-热胜肉腐,仙方活命饮合五味消毒饮,透脓散,黄连解毒汤,托里消毒散,阳和汤,"|","notmastered","0","0"
痈-气血两虚,托里消毒散,八珍汤,人参养荣汤,仙方活命饮,十全大补汤,"|","notmastered","0","0"
乳癖-肝郁痰凝,逍遥萎贝散,逍遥散,二陈汤,二仙汤合四物汤,开郁散,"|","notmastered","0","0"
乳癖-冲任失调,二仙汤合四物汤,定经汤,归肾丸,逍遥萎贝散,固冲汤,"|","notmastered","0","0"
湿疮-湿热蕴肤,龙胆泻肝汤合萆薢渗湿汤,茵陈蒿汤,二妙散,除湿胃苓汤,当归饮子,"|","notmastered","0","0"
湿疮-脾虚湿蕴,除湿胃苓汤,参苓白术散,防己黄芪汤,龙胆泻肝汤,四物消风饮,"|","notmastered","0","0"
湿疮-血虚风燥,当归饮子或四物消风饮加丹参、鸡血藤、乌梢蛇,养血润肤饮,地黄饮子,除湿胃苓汤,消风散,"|","notmastered","0","0"
痔-风热肠燥,凉血地黄汤,槐角丸,脏连丸,止痛如神汤,补中益气汤,"|","notmastered","0","0"
痔-湿热下注,脏连丸,萆薢渗湿汤,二妙丸,凉血地黄汤,止痛如神汤,"|","notmastered","0","0"
痔-气滞血瘀,止痛如神汤,血府逐瘀汤,膈下逐瘀汤,脏连丸,补中益气汤,"|","notmastered","0","0"
痔-脾虚气陷,补中益气汤,举元煎,归脾汤,止痛如神汤,凉血地黄汤,"|","notmastered","0","0"
脱疽-寒湿阻络,阳和汤,当归四逆汤,桃红四物汤,四妙勇安汤,黄芪鳖甲汤,"|","notmastered","0","0"
脱疽-血脉瘀阻,桃红四物汤,血府逐瘀汤,通窍活血汤,阳和汤,顾步汤,"|","notmastered","0","0"
脱疽-湿热毒盛,四妙勇安汤,五味消毒饮,仙方活命饮,桃红四物汤,顾步汤,"|","notmastered","0","0"
脱疽-热毒伤阴,顾步汤,清骨散,青蒿鳖甲汤,四妙勇安汤,黄芪鳖甲汤,"|","notmastered","0","0"
脱疽-气阴两虚,黄芪鳖甲汤,人参养荣汤,生脉散,顾步汤,阳和汤,"|","notmastered","0","0"
精癃-湿热下注,八正散,萆薢分清饮,沉香散,知柏地黄丸,济生肾气丸,"|","notmastered","0","0"
精癃-脾肾气虚,补中益气汤,参苓白术散,无比山药丸,八正散,济生肾气丸,"|","notmastered","0","0"
精癃-气滞血瘀,沉香散,抵当汤,代抵当丸,八正散,补中益气汤,"|","notmastered","0","0"
精癃-肾阴亏虚,知柏地黄丸,左归饮,大补阴丸,沉香散,济生肾气丸,"|","notmastered","0","0"
精癃-肾阳不足,济生肾气丸,右归丸,金匮肾气丸,知柏地黄丸,补中益气汤,"|","notmastered","0","0"
肠痈-瘀滞证,大黄牡丹汤合红藤煎剂,桃核承气汤,复方大柴胡汤,透脓散,膈下逐瘀汤,"|","notmastered","0","0"
肠痈-湿热证,复方大柴胡汤,大承气汤,茵陈蒿汤,大黄牡丹汤,薏苡附子败酱散,"|","notmastered","0","0"
肠痈-热毒证,大黄牡丹汤合透脓散,仙方活命饮,五味消毒饮,复方大柴胡汤,清营汤,"|","notmastered","0","0"
崩漏-血热证-虚热证,保阴煎,清热固经汤,两地汤,右归丸,固本止崩汤,"|","notmastered","0","0"
崩漏-血热证-实热证,清热固经汤,两地汤,保阴煎,固冲汤,知柏地黄丸,"|","notmastered","0","0"
崩漏-肾虚证-肾阳虚,右归丸加黄芪、党参,固阴煎,大补元煎,加减苁蓉菟丝子丸,左归丸,"|","notmastered","0","0"
崩漏-肾虚证-肾气虚,加减苁蓉菟丝子丸,寿胎丸,大补元煎,右归丸,固本止崩汤,"|","notmastered","0","0"
崩漏-脾虚证,固本止崩汤,归脾汤,举元煎,清热固经汤,桃红四物汤,"|","notmastered","0","0"
崩漏-血瘀证,桃红四物汤加三七粉、茜草炭,失笑散,膈下逐瘀汤,固本止崩汤,四物汤,"|","notmastered","0","0"
闭经-肾气亏虚,加减苁蓉菟丝子丸,寿胎丸,毓麟珠,人参养营汤,苍附导痰丸,"|","notmastered","0","0"
闭经-气血虚弱,人参养营汤或圣愈汤或八珍汤,归脾汤,十全大补汤,加减苁蓉菟丝子丸,血府逐瘀汤,"|","notmastered","0","0"
闭经-阴虚血燥,加减一阴煎或补肾地黄丸,沙参麦冬汤,二至丸,人参养营汤,苍附导痰丸,"|","notmastered","0","0"
闭经-气滞血瘀,血府逐瘀汤,膈下逐瘀汤,桃红四物汤,人参养营汤,苍附导痰丸,"|","notmastered","0","0"
闭经-痰湿阻滞,苍附导痰丸,二陈汤,越鞠丸,血府逐瘀汤,人参养营汤,"|","notmastered","0","0"
痛经-气滞血瘀,隔下逐瘀汤,血府逐瘀汤,失笑散,少腹逐瘀汤,圣愈汤,"|","notmastered","0","0"
痛经-寒凝血瘀,少腹逐瘀汤,温经汤,当归四逆汤,隔下逐瘀汤,益肾调经汤,"|","notmastered","0","0"
痛经-湿热瘀阻,清热调血汤加红藤、败酱草、薏苡仁,龙胆泻肝汤,四妙丸,少腹逐瘀汤,圣愈汤,"|","notmastered","0","0"
痛经-气血虚弱,圣愈汤加香附、延胡索,八珍汤,当归补血汤,少腹逐瘀汤,益肾调经汤,"|","notmastered","0","0"
痛经-肾气亏虚,益肾调经汤,调肝汤,归肾丸,圣愈汤,少腹逐瘀汤,"|","notmastered","0","0"
绝经前后诸证-肾阴虚,左归丸,六味地黄丸,知柏地黄丸,右归丸,二仙汤,"|","notmastered","0","0"
绝经前后诸证-肾阳虚,右归丸,金匮肾气丸,温脾汤,左归丸,二仙汤,"|","notmastered","0","0"
绝经前后诸-肾阴阳俱虚,二仙汤,地黄饮子,左归丸合右归丸,左归丸,右归丸,"|","notmastered","0","0"
带下病过多-脾虚证,完带汤,补中益气汤,参苓白术散,内补丸,止带方,"|","notmastered","0","0"
带下病过多-肾虚证,内补丸,金匮肾气丸,右归丸,完带汤,知柏地黄汤,"|","notmastered","0","0"
带下病过多-阴虚夹湿,知柏地黄汤加芡实、金樱子,易黄汤,止带方,内补丸,五味消毒饮,"|","notmastered","0","0"
带下病过多-湿热下注,止带方,易黄汤,龙胆泻肝汤,知柏地黄汤,五味消毒饮,"|","notmastered","0","0"
带下病过多-热毒蕴结,五味消毒饮加白花蛇舌草、椿根白皮、白术,普济消毒饮,仙方活命饮,止带方,完带汤,"|","notmastered","0","0"
带下病过少-肝肾亏损,左归丸加知母、肉苁蓉、紫河车、麦冬,一贯煎,大补元煎,小营煎,归肾丸,"|","notmastered","0","0"
带下病过少-血枯瘀阻,小营煎加丹参、桃仁、牛膝,桃红四物汤,通窍活血汤,左归丸,血府逐瘀汤,"|","notmastered","0","0"
胎漏、胎动不安-肾虚证,寿胎丸,菟丝子散,泰山磐石散,胎元饮,圣愈汤,"|","notmastered","0","0"
胎漏、胎动不安-气血虚弱,胎元饮去当归，加黄芪、阿胶,八珍汤,归脾汤,寿胎丸,保阴煎,"|","notmastered","0","0"
胎漏、胎动不安-血热证,保阴煎加苎麻根,两地汤,清热固经汤,寿胎丸,圣愈汤,"|","notmastered","0","0"
胎漏、胎动不安-跌仆伤胎,圣愈汤合寿胎丸,胶艾汤,保阴煎,胎元饮,桂枝茯苓丸,"|","notmastered","0","0"
胎漏、胎动不安-癥瘕伤胎,桂枝茯苓丸合寿胎丸,大黄蛰虫丸,抵当汤,圣愈汤,胶艾汤,"|","notmastered","0","0"
产后发热-感染邪毒,五味消毒饮合失笑散或解毒活血汤,仙方活命饮,普济消毒饮,荆防四物汤,生化汤,"|","notmastered","0","0"
产后发热-外感证,荆防四物汤加苏叶,葱豉汤,银翘散,五味消毒饮,八珍汤,"|","notmastered","0","0"
产后发热-血瘀证,生化汤加丹参、丹皮、益母草,桃红四物汤,失笑散,荆防四物汤,八珍汤,"|","notmastered","0","0"
产后发热-血虚证,八珍汤去川芎，加黄芪,人参养荣汤,当归补血汤,生化汤,圣愈汤,"|","notmastered","0","0"
不孕症-肾气虚,毓麟珠,寿胎丸,温胞饮,养精种玉汤,开郁种玉汤,"|","notmastered","0","0"
不孕症-肾阳虚,温胞饮或右归丸,金匮肾气丸,毓麟珠,养精种玉汤,苍附导痰丸,"|","notmastered","0","0"
不孕症-肾阴虚,养精种-玉汤加二至丸,左归丸,知柏地黄丸,温胞饮,开郁种玉汤,"|","notmastered","0","0"
不孕症-肝气郁结,开郁种玉汤,逍遥散,柴胡疏肝散,养精种玉汤,少腹逐瘀汤,"|","notmastered","0","0"
不孕症-瘀滞胞宫,少腹逐瘀汤,膈下逐瘀汤,桂枝茯苓丸,开郁种玉汤,苍附导痰丸,"|","notmastered","0","0"
不孕症-痰湿内阻,苍附导痰丸,二陈汤,越鞠丸,少腹逐瘀汤,开郁种玉汤,"|","notmastered","0","0"
癥瘕-气滞血瘀,香棱丸或大黄蛰虫丸,膈下逐瘀汤,桂枝茯苓丸,苍附导痰丸合桂枝茯苓丸,大黄牡丹汤,"|","notmastered","0","0"
癥瘕-痰湿瘀结,苍附导痰丸合桂枝茯苓丸,二陈汤,导痰汤,香棱丸,补肾祛瘀方,"|","notmastered","0","0"
癥瘕-湿热瘀阻,大黄牡丹汤,龙胆泻肝汤,清热调血汤,香棱丸,补肾祛瘀方,"|","notmastered","0","0"
癥瘕-肾虚血瘀,补肾祛瘀方或益肾调经汤,归肾丸,少腹逐瘀汤,大黄牡丹汤,香棱丸,"|","notmastered","0","0"
肺炎喘嗽-风寒闭肺,华盖散加味,麻黄汤,三拗汤,麻杏石甘汤,葶苈大枣泻肺汤,"|","notmastered","0","0"
肺炎喘嗽-风热闭肺,麻杏石甘汤,银翘散,桑菊饮,华盖散,黄连解毒汤,"|","notmastered","0","0"
肺炎喘嗽-痰热闭肺,麻杏石甘汤合葶苈大枣泻肺汤,清气化痰丸,五虎汤,华盖散,沙参麦冬汤,"|","notmastered","0","0"
肺炎喘嗽-毒热闭肺,黄连解毒汤合麻杏石甘汤,清瘟败毒饮,普济消毒饮,麻杏石甘汤,人参五味子汤,"|","notmastered","0","0"
肺炎喘嗽-阴虚肺热,沙参麦冬汤,养阴清肺汤,百合固金汤,黄连解毒汤,参附龙牡救逆汤,"|","notmastered","0","0"
肺炎喘嗽-肺脾气虚,人参五味子汤,参苓白术散,补中益气汤,沙参麦冬汤,羚角钩藤汤,"|","notmastered","0","0"
肺炎喘嗽-心阳虚衰,参附龙牡救逆汤,四逆加人参汤,保元汤,人参五味子汤,羚角钩藤汤,"|","notmastered","0","0"
肺炎喘嗽-邪陷厥阴,羚角钩藤汤合牛黄清心丸,安宫牛黄丸,至宝丹,参附龙牡救逆汤,镇肝熄风汤,"|","notmastered","0","0"
小儿泄泻-风寒泻,藿香正气散,不换金正气散,葛根黄芩黄连汤,保和丸,参苓白术散,"|","notmastered","0","0"
小儿泄泻-湿热泻,葛根黄芩黄连汤加味,白头翁汤,芍药汤,藿香正气散,附子理中汤,"|","notmastered","0","0"
小儿泄泻-伤食泻,保和丸,枳实导滞丸,葛根黄芩黄连汤,参苓白术散,痛泻要方,"|","notmastered","0","0"
小儿泄泻-脾虚泻,参苓白术散,七味白术散,异功散,保和丸,附子理中汤,"|","notmastered","0","0"
小儿泄泻-脾肾阳虚,附子理中汤合四神丸,真人养脏汤,桃花汤,参苓白术散,痛泻要方,"|","notmastered","0","0"
小儿泄泻-肝郁脾虚,痛泻要方合四逆散,逍遥散,柴胡疏肝散,参苓白术散,人参乌梅汤,"|","notmastered","0","0"
小儿泄泻-气阴两伤,人参乌梅汤,生脉散,益胃汤,痛泻要方,参附龙牡救逆汤,"|","notmastered","0","0"
小儿泄泻-阴竭阳脱,生脉散合参附龙牡救逆汤,四逆加人参汤,独参汤,人参乌梅汤,附子理中汤,"|","notmastered","0","0"
积滞-乳食内积-乳食积滞，消乳丸；食积者，保和丸,消乳丸或保和丸,健脾丸,枳实导滞丸,平胃散,木香槟榔丸,"|","notmastered","0","0"
积滞-脾虚夹积,健脾丸,资生丸,参苓白术散,保和丸,肥儿丸,"|","notmastered","0","0"
鹅口疮-心脾积热,清热泻脾散,导赤散合泻黄散,凉膈散,知柏地黄丸,泻心汤,"|","notmastered","0","0"
鹅口疮-虚火上炎,知柏地黄丸,六味地黄丸,大补阴丸,清热泻脾散,金匮肾气丸,"|","notmastered","0","0"
水痘-邪伤肺卫,银翘散,清胃解毒汤,麻杏石甘汤,清瘟败毒饮,桑菊饮,"|","notmastered","0","0"
水痘-邪炽气营,清胃解毒汤,清营汤,化斑汤,银翘散,清瘟败毒饮,"|","notmastered","0","0"
水痘-邪陷心肝,清瘟败毒饮,安宫牛黄丸,紫雪丹,清胃解毒汤,羚角钩藤汤,"|","notmastered","0","0"
水痘-邪毒闭肺,麻杏石甘汤,定喘汤,五虎汤,清瘟败毒饮,银翘散,"|","notmastered","0","0"
痄腮-邪犯少阳,柴胡葛根汤,银翘散,普济消毒饮,清瘟败毒饮,龙胆泻肝汤,"|","notmastered","0","0"
痄腮-热毒壅盛,普济消毒饮,黄连解毒汤,五味消毒饮,柴胡葛根汤,清瘟败毒饮,"|","notmastered","0","0"
痄腮-邪陷心肝,清瘟败毒饮,安宫牛黄丸,紫雪丹,普济消毒饮,龙胆泻肝汤,"|","notmastered","0","0"
痄腮-毒窜睾腹,龙胆泻肝汤,橘核丸,普济消毒饮,清瘟败毒饮,大柴胡汤,"|","notmastered","0","0"
手足口病-邪犯肺脾,甘露消毒丹,银翘散,清瘟败毒饮,三仁汤,藿香正气散,"|","notmastered","0","0"
手足口病-湿热蒸盛,清瘟败毒饮,普济消毒饮,黄连解毒汤,甘露消毒丹,凉膈散,"|","notmastered","0","0"
麻疹-顺证-初热期(邪犯肺卫),宣毒发表汤,清解透表汤,沙参麦冬汤,麻杏石甘汤,银翘散,"|","notmastered","0","0"
麻疹-顺证-出疹期(邪入肺胃),清解透表汤,宣毒发表汤,沙参麦冬汤,麻杏石甘汤,白虎汤,"|","notmastered","0","0"
麻疹-顺证-收没期(阴津耗伤),沙参麦冬汤,益胃汤,增液汤,清解透表汤,宣毒发表汤,"|","notmastered","0","0"
麻疹-逆证-邪毒闭肺,麻杏石甘汤,五虎汤,葶苈大枣泻肺汤,清咽下痰汤,羚角钩藤汤,"|","notmastered","0","0"
麻疹-逆证-邪毒攻喉,清咽下痰汤,普济消毒饮,银翘马勃散,麻杏石甘汤,羚角钩藤汤,"|","notmastered","0","0"
麻疹-逆证-邪陷心肝,羚角钩藤汤,安宫牛黄丸,紫雪丹,麻杏石甘汤,清咽下痰汤,"|","notmastered","0","0"
丹痧-邪侵肺卫,解肌透痧汤,凉营清气汤,沙参麦冬汤,银翘散,普济消毒饮,"|","notmastered","0","0"
丹痧-毒炽气营,凉营清气汤,清瘟败毒饮,化斑汤,解肌透痧汤,沙参麦冬汤,"|","notmastered","0","0"
丹痧-疹后阴伤,沙参麦冬汤,益胃汤,增液汤,凉营清气汤,解肌透痧汤,"|","notmastered","0","0"
紫癜-风热伤络,银翘散,犀角地黄汤,归脾汤,知柏地黄丸,连翘败毒散,"|","notmastered","0","0"
紫癜-血热妄行,犀角地黄汤,清营汤,化斑汤,银翘散,归脾汤,"|","notmastered","0","0"
紫癜-气不摄血,归脾汤,补中益气汤,当归补血汤,犀角地黄汤,知柏地黄丸,"|","notmastered","0","0"
紫癜-阴虚火旺,知柏地黄丸,大补阴丸,茜根散,犀角地黄汤,归脾汤,"|","notmastered","0","0"
